PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Meta description,Meta description patch,Meta description patch status,Meta description length,No. of meta descriptions,Is indexable page
21,https://solvemymedia.com/vi,"SolveMyMedia | Tất cả các công cụ truyền thông ở một nơi
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,0,"Tối ưu hóa, nén, chuyển đổi và chỉnh sửa các tệp âm thanh và video một cách an toàn trong trình duyệt của bạn. Không cần tải lên máy chủ, xử lý ngoại tuyến 100% để đảm bảo quyền riêng tư tối đa.",,,194,1,true
21,https://solvemymedia.com/uk/stiskati-video,"Стиснення відео онлайн - безкоштовний захищений компресор відео - SolveMyMedia
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,1,"Зменшіть розмір відеофайлу без втрати якості. Надійно стискайте MP4, WebM і MOV у своєму браузері за допомогою нашого інструменту для стиснення в автономному режимі.",,,165,1,true
21,https://solvemymedia.com/de/video-komprimieren,"Video online komprimieren – Kostenloser sicherer Videokompressor - SolveMyMedia
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,0,"Reduzieren Sie die Größe der Videodatei, ohne an Qualität zu verlieren. Komprimieren Sie MP4, WebM und MOV sicher in Ihrem Browser mit unserem offline-fähigen Komprimierungstool.",,,178,1,true
21,https://solvemymedia.com/pt,"SolveMyMedia | Todas as ferramentas de mídia em um só lugar
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,0,"Otimize, compacte, converta e edite arquivos de áudio e vídeo com segurança em seu navegador. Sem uploads de servidor, processamento 100% offline para máxima privacidade.",,,170,1,true
21,https://solvemymedia.com/ro,"SolveMyMedia | Toate instrumentele media într-un singur loc
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,0,"Optimizați, comprimați, convertiți și editați fișierele audio și video în siguranță în browser. Fără încărcări de server, procesare 100% offline pentru confidențialitate maximă.",,,177,1,true
21,https://solvemymedia.com/it/trascrivere,"Trascrizione audio e video - Discorso AI in testo - SolveMyMedia
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,1,Trascrivi automaticamente file audio e video utilizzando l'intelligenza artificiale locale. Sintesi vocale in testo ad alta precisione senza caricamenti su Internet.,,,165,1,true
21,https://solvemymedia.com/uk,"SolveMyMedia | Усі медіа-інструменти в одному місці
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,0,"Оптимізуйте, стискайте, конвертуйте та безпечно редагуйте аудіо- та відеофайли у своєму браузері. Немає завантажень на сервер, 100% офлайн-обробка для максимальної конфіденційності.",,,181,1,true
21,https://solvemymedia.com/ro/sunetul-video,"Dezactivați sunetul video online - Eliminați sunetul din videoclip - SolveMyMedia
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,1,Eliminați instantaneu sunetul din fișierele video. Instrumentul nostru securizat offline vă permite să dezactivați sunetul videoclipurilor fără procesare de server.,,,164,1,true
21,https://solvemymedia.com/fi,"SolveMyMedia | Kaikki mediatyökalut yhdessä paikassa
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,0,"Optimoi, pakkaa, muunna ja muokkaa ääni- ja videotiedostoja turvallisesti selaimessasi. Ei palvelinlatauksia, 100 % offline-käsittely takaa parhaan mahdollisen tietosuojan.",,,172,1,true
21,https://solvemymedia.com/de,"SolveMyMedia | Alle Medientools an einem Ort
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,0,"Optimieren, komprimieren, konvertieren und bearbeiten Sie Audio- und Videodateien sicher in Ihrem Browser. Keine Server-Uploads, 100 % Offline-Verarbeitung für ultimativen Datenschutz.",,,184,1,true
21,https://solvemymedia.com/es/comprimir-video,"Comprimir vídeo en línea: compresor de vídeo seguro gratuito - SolveMyMedia
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,0,"Reduzca el tamaño del archivo de video sin perder calidad. Comprime MP4, WebM y MOV de forma segura en tu navegador con nuestra herramienta de compresión sin conexión.",,,167,1,true
21,https://solvemymedia.com/ru/perepisyvat,"Транскрипция аудио и видео — преобразование речи AI в текст - SolveMyMedia
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,1,Автоматически расшифровывайте аудио и видео файлы с помощью локального искусственного интеллекта. Высокая точность преобразования речи в текст без загрузки в Интернет.,,,167,1,true
21,https://solvemymedia.com/pl,"SolveMyMedia | Wszystkie narzędzia multimedialne w jednym miejscu
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,0,"Bezpiecznie optymalizuj, kompresuj, konwertuj i edytuj pliki audio i wideo w przeglądarce. Brak przesyłania na serwer, 100% przetwarzania w trybie offline dla maksymalnej prywatności.",,,183,1,true
21,https://solvemymedia.com/fr,"SolveMyMedia | Tous les outils multimédias au même endroit
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,0,"Optimisez, compressez, convertissez et modifiez des fichiers audio et vidéo en toute sécurité dans votre navigateur. Aucun téléchargement sur le serveur, traitement 100 % hors ligne pour une confidentialité ultime.",,,214,1,true
21,https://solvemymedia.com/hi,"SolveMyMedia | सभी मीडिया उपकरण एक ही स्थान पर
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,0,"अपने ब्राउज़र में ऑडियो और वीडियो फ़ाइलों को सुरक्षित रूप से अनुकूलित, संपीड़ित, परिवर्तित और संपादित करें। कोई सर्वर अपलोड नहीं, परम गोपनीयता के लिए 100% ऑफ़लाइन प्रोसेसिंग।",,,174,1,true
21,https://solvemymedia.com/hu/video-tomoritese,"Videó tömörítése online - Ingyenes biztonságos videokompresszor - SolveMyMedia
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,0,"Csökkentse a videofájl méretét a minőség elvesztése nélkül. Tömörítse biztonságosan az MP4-et, a WebM-et és a MOV-t böngészőjében offline-kompatibilis tömörítőeszközünkkel.",,,172,1,true
21,https://solvemymedia.com/th,"SolveMyMedia | เครื่องมือสื่อทั้งหมดในที่เดียว
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,0,เพิ่มประสิทธิภาพ บีบอัด แปลง และแก้ไขไฟล์เสียงและวิดีโออย่างปลอดภัยในเบราว์เซอร์ของคุณ ไม่มีการอัพโหลดเซิร์ฟเวอร์ การประมวลผลแบบออฟไลน์ 100% เพื่อความเป็นส่วนตัวสูงสุด,,,167,1,true
21,https://solvemymedia.com/es,"SolveMyMedia | Todas las herramientas multimedia en un solo lugar
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,0,"Optimice, comprima, convierta y edite archivos de audio y video de forma segura en su navegador. Sin cargas de servidor, procesamiento 100% fuera de línea para máxima privacidad.",,,178,1,true
21,https://solvemymedia.com/fr/compresser-la-video,"Compresser une vidéo en ligne - Compresseur vidéo sécurisé gratuit - SolveMyMedia
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,0,"Réduisez la taille du fichier vidéo sans perte de qualité. Compressez MP4, WebM et MOV en toute sécurité dans votre navigateur grâce à notre outil de compression compatible hors ligne.",,,184,1,true
21,https://solvemymedia.com/pl/kompresowac-wideo,"Kompresuj wideo online — bezpłatny, bezpieczny kompresor wideo - SolveMyMedia
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,1,"Zmniejsz rozmiar pliku wideo bez utraty jakości. Bezpiecznie kompresuj pliki MP4, WebM i MOV w przeglądarce za pomocą naszego narzędzia do kompresji obsługującego tryb offline.",,,176,1,true
21,https://solvemymedia.com/hu,"SolveMyMedia | Minden médiaeszköz egy helyen
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,0,"Az audio- és videofájlok optimalizálása, tömörítése, konvertálása és szerkesztése biztonságosan a böngészőben. Nincs szerverfeltöltés, 100%-ban offline feldolgozás a tökéletes adatvédelem érdekében.",,,198,1,true
21,https://solvemymedia.com/it,"SolveMyMedia | Tutti gli strumenti multimediali in un unico posto
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,0,"Ottimizza, comprimi, converti e modifica file audio e video in modo sicuro nel tuo browser. Nessun caricamento sul server, elaborazione offline al 100% per la massima privacy.",,,175,1,true
21,https://solvemymedia.com/it/video-muto,"Disattiva l'audio del video online: rimuovi l'audio dal video - SolveMyMedia
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,1,Rimuovi immediatamente l'audio dai file video. Il nostro strumento offline sicuro ti consente di disattivare l'audio dei video senza elaborazione da parte del server.,,,166,1,true
21,https://solvemymedia.com/no,"SolveMyMedia | Alle medieverktøy på ett sted
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,0,"Optimaliser, komprimer, konverter og rediger lyd- og videofiler sikkert i nettleseren din. Ingen serveropplastinger, 100 % offline-behandling for ultimat personvern.",,,165,1,true
21,https://solvemymedia.com/id,"SolveMyMedia | Semua Alat Media di Satu Tempat
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,0,"Optimalkan, kompres, konversi, dan edit file audio dan video dengan aman di browser Anda. Tidak ada unggahan server, pemrosesan offline 100% untuk privasi tertinggi.",,,165,1,true
21,https://solvemymedia.com/el,"SolveMyMedia | Όλα τα εργαλεία πολυμέσων σε ένα μέρος
SolveMyMedia - Free Online Media Optimization Tools",text/html; charset=utf-8,false,200,0,0,"Βελτιστοποιήστε, συμπιέστε, μετατρέψτε και επεξεργαστείτε αρχεία ήχου και βίντεο με ασφάλεια στο πρόγραμμα περιήγησής σας. Χωρίς μεταφορτώσεις διακομιστή, 100% επεξεργασία εκτός σύνδεσης για απόλυτη προστασία της ιδιωτικής ζωής.",,,228,1,true
